"id","date_time","incident_num","location","apt_lot","type_id","lat","lng","group"
981,10/28/12 08:45 PM,2012206513,"3706 TRIPLE CROWN DR-CO",,16,38.98809,-92.31789,
3934,10/18/12 08:08 PM,2012199928,"2201 SMILEY LN-CO",,17,38.99535,-92.30553,
1367,10/27/12 06:48 PM,2012205764,"PROVIDENCE RD S-CO/ROLLINS ST-CO",,8,38.9426,-92.3335,
5735,10/13/12 01:53 AM,2012196176,"3001 PROVIDENCE RD S-CO","19D",27,38.91881,-92.33779,
6780,10/09/12 03:02 AM,2012193619,"4707 PIERRE ST-CO",,44,38.97567,-92.26576,
6896,10/08/12 05:14 PM,2012193298,"24 NINTH ST S-CO",,6,38.95078,-92.32738,
2061,10/25/12 06:39 PM,2012204287,"105 ASH ST W-CO",,2,38.95439,-92.33972,
634,10/30/12 06:38 AM,2012207373,"HIGHWAY 63 S NB-CO/GRINDSTONE CREEK-CO",,2,38.9269,-92.2945,
5422,10/13/12 09:39 PM,2012196791,"1301 OLD HIGHWAY 63 S-CO",204,27,38.93361,-92.3112,
3265,10/21/12 03:41 AM,2012201424,"3515 HIALEAH DR-CO",,3,38.91106,-92.30555,
7297,10/07/12 12:43 AM,2012192393,"FAIRVIEW RD S-CO/MALIBU CT-CO",,1,38.9424,-92.3809,
9079,10/01/12 03:49 PM,2012188659,"600 WALNUT ST E-CO",,33,38.95248,-92.33047,
6944,10/08/12 01:37 PM,2012193204,"STADIUM BLVD E-CO/ASHLAND RD-CO",,7,38.9331,-92.3155,
3849,10/19/12 01:58 AM,2012200155,"2902 FORUM BLVD-CO",100,24,38.92145,-92.362576,
8470,10/03/12 02:51 PM,2012189941,"BUSINESS LOOP 70 E-CO/SEVENTH ST N-CO",,26,38.9641,-92.3293,
1403,10/27/12 05:07 PM,2012205700,"2417 SANTA ROSA CT-CO",,17,38.91076,-92.30243,
2526,10/24/12 05:23 AM,2012203203,"1326 ASHLAND RD-CO",1,9,38.93202,-92.31406,
740,10/29/12 09:15 PM,2012207088,"4701 FALL BROOK DR-CO",,9,38.88934,-92.40743,
8636,10/02/12 10:54 PM,2012189600,"1270 I70 W-CO",,14,38.9688,-92.3276,
2629,10/23/12 08:45 PM,2012202933,"600 WALNUT ST E-CO",,2,38.95248,-92.33047,
5819,10/12/12 08:39 PM,2012195951,"415 BLK CONLEY RD-CO",,14,,,
4426,10/17/12 12:32 AM,2012198801,"BEAR CREEK DR-CO/SONDRA AV-CO",,1,38.9712,-92.3412,
8954,10/01/12 11:18 PM,2012188943,"725 BROADWAY E-CO",,3,38.951788,-92.328871,
6403,10/10/12 06:02 PM,2012194572,"201 STADIUM BLVD N-CO",,34,38.95821,-92.37318,
